"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","browser_Browser","browser_Version","browser_Operating.System","browser_Resolution","mobile_cont","studyintro_time_First.Click","studyintro_time_Last.Click","studyintro_time_Page.Submit","studyintro_time_Click.Count","cleanser_time_First.Click","cleanser_time_Last.Click","cleanser_time_Page.Submit","cleanser_time_Click.Count","effectiveness_time_First.Click","effectiveness_time_Last.Click","effectiveness_time_Page.Submit","effectiveness_time_Click.Count","effect1","effect2","effect3","effect4","free_response","thought_time_First.Click","thought_time_Last.Click","thought_time_Page.Submit","thought_time_Click.Count","cleaning_ability","active_ingred","anti_bacterial","effectiveness","smell","ways_to_use","color","cost","package_apperance","ad_appearance","stores","Dettol","other_versions","other_products","redisplay_time_First.Click","redisplay_time_Last.Click","redisplay_time_Page.Submit","redisplay_time_Click.Count","entitativity_time_First.Click","entitativity_time_Last.Click","entitativity_time_Page.Submit","entitativity_time_Click.Count","coherent","unified","typified","features","resources","similar","representative","purchase_time_First.Click","purchase_time_Last.Click","purchase_time_Page.Submit","purchase_time_Click.Count","purchase","like_brand","ad_favorability","ad_interesting","wtp_1","amt_produced","widely_avail","popular","brand_like_group","effort","realistic","familiar","heard_of","num_bottles_ck","att_check","freq_use","age","gender","english","lookup","prev_taken","purpose","cond","attributesalience_DO","mturk_num","ip_num","paid","count_mturk","mturk_dup","count_ip","ip_dup","res1","res2","phone"
"2020-07-07 08:50:47","2020-07-07 09:00:25","0","100","578","1","2020-07-07 09:00:26","R_eahS5L9QnczEet3","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1366x768","1","0","0","14.593","0","0","0","14.499","0","5.913","15.96","18.149","6","7","7","7","7","whether it could actually kill bacteria","16.047","88.488","89.538","18","8","8","9","8","2","6","3","6","5","5","6","6","8","6","0","0","8.92","0","22.774","105.334","107.32","9","7","7","7","7","8","3","7","2.103","39.126","44.846","8","7","7","7","7","4.99","7","8","8","5","9","8","9","2","3","2","8","26","1","2","1","1","assessing different attitudes of various consumers on various products.","clean_high","thought_time|thought_intro|smell|anti_bacterial|other_products|ways_to_use|effectiveness|ad_appearance|package_apperance|color|other_versions|stores|active_ingred|Dettol|cleaning_ability|cost",392,304,1,1,0,3,1,1366,768,0
"2020-07-07 08:50:49","2020-07-07 08:54:12","0","100","203","1","2020-07-07 08:54:13","R_Dded8h4YzU3t7X3","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1920x1080","1","4.155","4.155","4.775","1","0","0","11.546","0","2.679","9.727","11.323","7","5","5","5","5","does it really kill bacteria","4.157","44.529","45.333","20","2","2","2","2","1","2","2","2","2","2","2","3","2","1","0","0","2.006","0","1.615","10.529","11.609","11","5","5","4","5","4","5","4","1.885","12.801","14.874","7","2","2","2","2","3.17","4","4","5","4","8","7","1","1","1","9","9","50","2","2","1","1","unsure","clean_low","thought_time|thought_intro|other_products|smell|Dettol|cleaning_ability|effectiveness|package_apperance|stores|color|ad_appearance|cost|other_versions|ways_to_use|active_ingred|anti_bacterial",393,392,1,1,0,1,0,1920,1080,0
"2020-07-07 08:50:49","2020-07-07 09:03:02","0","100","733","1","2020-07-07 09:03:03","R_1GZAYMJS0CnsJ0T","","","","","anonymous","EN","Firefox","78.0","Windows NT 10.0","1366x768","1","0","0","5.866","0","5.111","23.344","23.871","3","15.401","33.024","33.272","9","7","8","8","7","The line of text that said ""the smarter anti-bacterial solution"" and what that possibly meant in terms of its effective power","7.934","56.661","57.042","31","9","8","9","9","2","6","1","1","1","8","1","1","1","2","0","0","2.633","0","7.777","55.529","58.133","16","6","9","8","9","3","5","7","2.571","30.116","30.828","13","7","7","7","7","5.51","8","8","6","2","9","8","1","1","5","2","7","27","1","2","1","1","To see how people react to an ad for a cleaning product and how effective they think it would be given the information and visuals offered by the ad","clean_high","thought_time|thought_intro|ad_appearance|cost|other_versions|ways_to_use|package_apperance|smell|effectiveness|cleaning_ability|color|other_products|active_ingred|Dettol|stores|anti_bacterial",394,393,1,1,0,1,0,1366,768,0
"2020-07-07 08:50:50","2020-07-07 09:13:04","0","100","1333","1","2020-07-07 09:13:04","R_pRe5x4kTaX7UZSp","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1920x1080","1","0","0","28.503","0","1.552","346.315","350.479","2","0","0","19.222","0","7","8","8","7","I thought whether or not this is an all natural product.","32.16","32.16","32.797","1","7","8","9","8","5","6","5","7","6","6","4","5","6","8","3.129","6.695","7.399","5","11.975","80.767","81.738","10","6","7","7","7","7","7","8","15.845","17.174","17.486","2","7","8","7","4","3.99","7","7","6","7","9","9","7","2","5","2","6","42","1","2","1","1","See how you react to a particular ad.","clean_high","thought_time|thought_intro|effectiveness|active_ingred|color|other_versions|other_products|smell|anti_bacterial|package_apperance|ways_to_use|Dettol|cleaning_ability|ad_appearance|stores|cost",395,394,1,1,0,1,0,1920,1080,0
"2020-07-07 08:50:52","2020-07-07 08:59:05","0","100","493","1","2020-07-07 08:59:06","R_3iJayiD2S9Yb7V9","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 6.3","1366x768","1","0","0","2.118","0","0","0","18.596","0","2.336","18.436","20.711","8","9","8","9","9","virus","2.417","77.787","81.835","25","8","8","9","8","8","8","9","9","9","9","8","9","9","8","0","0","5.618","0","2.029","14.182","15.601","7","9","8","9","8","9","8","9","2.126","14.044","20.439","6","9","8","9","8","14.39","9","8","9","8","9","8","9","2","8","9","8","1972","2","2","2","2","very good","clean_low","thought_time|thought_intro|Dettol|cleaning_ability|anti_bacterial|stores|package_apperance|active_ingred|other_versions|smell|color|effectiveness|cost|ways_to_use|ad_appearance|other_products",396,395,1,1,0,1,0,1366,768,0
"2020-07-07 08:50:54","2020-07-07 09:01:53","0","100","658","1","2020-07-07 09:01:53","R_2BwznHau0w8cXnl","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 6.3","1366x768","1","0","0","3.704","0","0","0","18.259","0","2.056","12.521","17.534","5","6","7","7","5","the suface cleanser  is  unique product from dettol","3.399","33.758","35.429","16","7","6","7","5","5","6","6","7","6","7","6","6","7","5","0","0","3.772","0","1.868","16.743","19.885","9","7","6","6","5","4","5","6","2.905","11.808","12.952","7","6","5","6","7","13.04","5","5","6","7","5","6","5","2","5","2","5","29","2","2","1","1","about consumer research survey","clean_low","thought_time|thought_intro|package_apperance|other_versions|cost|color|effectiveness|active_ingred|cleaning_ability|anti_bacterial|Dettol|ways_to_use|other_products|smell|ad_appearance|stores",397,396,1,1,0,1,0,1366,768,0
"2020-07-07 08:50:57","2020-07-07 09:02:36","0","100","698","1","2020-07-07 09:02:36","R_2t2OQF0n3Op3QGd","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1366x768","1","0","0","17.429","0","2.787","24.717","25.472","7","3.377","22.924","23.826","7","8","9","8","7","I was thinking that it seems like a product that works.","3.342","79.249","80.542","42","2","1","6","3","1","1","2","1","3","2","1","2","1","1","2.59","9.186","10.102","3","2.882","76.474","77.255","27","4","7","1","5","1","1","6","2.53","43.566","44.886","12","9","7","9","7","2.15","6","5","6","1","9","6","1","1","1","2","2","29","2","2","1","1","I have no idea.","clean_low","thought_time|thought_intro|Dettol|smell|other_products|cleaning_ability|anti_bacterial|cost|active_ingred|stores|effectiveness|ways_to_use|package_apperance|other_versions|ad_appearance|color",398,397,1,1,0,1,0,1366,768,0
"2020-07-07 08:50:57","2020-07-07 09:10:50","0","100","1192","1","2020-07-07 09:10:51","R_ZItm0ukHqTTYLoR","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1366x768","1","0","0","1.373","0","0","0","12.535","0","1.187","4.726","6.001","4","8","9","8","9","Digital Marketing experts estimate that most Americans are exposed to around 4,000 to 10,000 advertisements each day. When you create more media channels, you'll create more advertising.Sep 10, 2015","11.028","31.981","33.367","15","8","9","8","9","8","8","9","8","9","8","7","9","8","7","0","0","11.537","0","36.652","44.528","45.345","7","8","9","8","9","9","8","9","1.25","10.602","13.314","5","8","8","7","8","15","8","9","8","9","8","9","8","2","8","7","8","30","1","2","2","2","Short Consumer Research Survey (5 min. duration) – NO Smartphones","clean_low","thought_time|thought_intro|ad_appearance|Dettol|other_versions|effectiveness|cleaning_ability|active_ingred|anti_bacterial|color|smell|stores|package_apperance|ways_to_use|cost|other_products",399,398,1,1,0,1,0,1366,768,0
"2020-07-07 08:51:06","2020-07-07 08:56:08","0","100","302","1","2020-07-07 08:56:09","R_WqHuGy7NmwuHz1v","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 6.1","1920x1080","1","0","0","16.41","0","0","0","16.518","0","3.349","8.773","9.551","5","7","7","7","7","the colors of the container. ","5.391","41.636","42.734","20","9","9","9","9","7","8","9","7","9","9","6","9","1","7","0","0","14.268","0","5.185","29.407","30.091","13","4","4","4","8","6","7","8","2.02","11.201","12.274","8","6","6","6","6","2.28","7","7","7","4","9","9","1","1","5","2","9","47","2","2","1","1","the packaging influencing purchasing.","clean_high","thought_time|thought_intro|Dettol|ad_appearance|color|anti_bacterial|stores|smell|other_products|ways_to_use|cost|cleaning_ability|active_ingred|effectiveness|package_apperance|other_versions",400,399,1,1,0,1,0,1920,1080,0
"2020-07-07 08:51:11","2020-07-07 09:00:04","0","100","533","1","2020-07-07 09:00:05","R_1FPTbnbmn2XSnVp","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1600x900","1","0","0","16.252","0","13.211","34.335","35.484","6","6.241","21.037","22.174","9","7","8","7","7","that it claims to be ""smart"" but i'm not clear what is meant by that.  anyone can claim anything is ""smart"" but i don't know if it's true.","14.604","92.91","94.111","34","8","8","9","8","1","5","1","6","7","8","1","2","1","6","6.665","6.665","7.4","1","17.591","97.026","98.16","22","2","5","2","2","7","7","8","3.149","26.321","28.249","10","4","5","3","3","1.75","7","7","5","4","8","9","1","1","1","2","2","64","1","2","1","1","to see what came to mind based on the word ""smarter"" which was on the bottle.","clean_low","thought_time|thought_intro|cost|ad_appearance|ways_to_use|stores|smell|package_apperance|active_ingred|effectiveness|color|anti_bacterial|other_versions|other_products|cleaning_ability|Dettol",401,400,1,1,0,1,0,1600,900,0
"2020-07-07 08:51:12","2020-07-07 08:55:24","0","100","251","1","2020-07-07 08:55:24","R_1Nf8TFl05M9p1p4","","","","","anonymous","EN","Chrome","84.0.4147.56","Windows NT 6.3","1366x768","1","0","0","1.47","0","3.692","4.63","13.346","3","0","0","21.138","0","7","8","6","7","nothing","24.157","27.324","31.015","4","5","7","7","7","8","6","6","7","7","7","6","8","7","6","0","0","3.514","0","0","0","9.834","0","7","8","6","7","8","6","7","13.431","13.431","18.206","1","7","8","6","8","9.68","7","6","8","6","6","8","7","2","7","8","6","62","1","2","2","2","good","clean_high","thought_time|thought_intro|cost|Dettol|color|active_ingred|anti_bacterial|cleaning_ability|effectiveness|stores|other_versions|smell|ways_to_use|ad_appearance|other_products|package_apperance",402,401,0,1,0,1,0,1366,768,0
"2020-07-07 08:51:12","2020-07-07 08:56:52","0","100","339","1","2020-07-07 08:56:52","R_3lDHkhKMWZ5I8Zu","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1920x1080","1","0","0","7.524","0","0","0","17.631","0","7.141","15.677","16.893","6","5","5","5","5","I wondered if it was a natural and/or gentle product.","28.598","70.365","71.3","15","5","2","4","5","2","5","2","2","2","2","4","4","2","3","0","0","10.221","0","7.01","27.586","29.109","7","5","5","5","5","5","5","5","5.573","24.871","25.939","5","5","4","5","5","1.99","5","4","4","4","8","8","1","1","1","2","6","54","2","2","1","1","determine consumers familiarity with the highlighted product.","clean_low","thought_time|thought_intro|Dettol|stores|ways_to_use|cleaning_ability|other_products|anti_bacterial|package_apperance|other_versions|cost|ad_appearance|color|effectiveness|smell|active_ingred",403,402,1,1,0,1,0,1920,1080,0
"2020-07-07 08:51:13","2020-07-07 08:59:35","0","100","501","1","2020-07-07 08:59:36","R_1cZgObqnURcCzKv","","","","","anonymous","EN","Firefox","77.0","Windows NT 10.0","1920x1080","1","0","0","14.963","0","0","0","44.078","0","7.434","17.925","20.557","5","5","6","6","5","The effectiveness of the product","8.97","65.137","66.988","18","6","7","7","9","2","2","2","2","3","2","1","2","1","2","0","0","14.834","0","16.017","69.779","74.452","12","3","5","5","4","5","7","5","7.572","40.46","43.858","5","6","5","5","5","4.01","6","5","5","1","8","7","1","1","3","2","8","65","1","2","1","1","I assume to evaluate the ad.","clean_high","thought_time|thought_intro|stores|color|package_apperance|other_versions|ways_to_use|effectiveness|ad_appearance|anti_bacterial|Dettol|active_ingred|other_products|cost|smell|cleaning_ability",404,403,1,1,0,1,0,1920,1080,0
"2020-07-07 08:51:13","2020-07-07 08:56:03","0","99","289","0","2020-07-07 12:50:47","R_3FXTtn5sFmgXuLw","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1366x768","1","0","0","7.635","0","26.561","30.704","32.011","2","5.017","13.786","14.985","5","8","8","7","7","anti bacterial","4.105","57.502","58.667","21","9","8","9","8","9","9","6","5","8","9","7","8","7","7","3.771","5.627","7.56","2","5.6","30.662","31.83","11","8","7","7","8","8","8","7","2.969","22.496","23.803","7","9","8","9","9","5.39","8","8","8","6","9","9","9","2","1","2","9","56","2","2","1","1","how we look at brands","clean_low","thought_time|thought_intro|ad_appearance|cost|effectiveness|cleaning_ability|ways_to_use|smell|stores|other_versions|color|Dettol|other_products|active_ingred|anti_bacterial|package_apperance",405,404,1,1,0,1,0,1366,768,0
"2020-07-07 08:51:14","2020-07-07 08:56:34","0","100","320","1","2020-07-07 08:56:34","R_2ScvOZRUzVb5MVK","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1366x768","1","0","0","1.161","0","0","0","12.345","0","0","0","9.5","0","6","3","3","5","THE AD IS ABOUT THE DETTOL SURFACE CLEANER","0","0","26.276","0","5","1","1","8","7","2","8","1","4","4","3","3","5","9","0","0","5.29","0","0","0","14.069","0","7","9","8","4","9","3","1","12.155","13.351","19.489","2","6","9","4","6","11.13","2","8","4","3","8","8","6","1","2","2","1","26","2","1","2","1","TO KNOW THE INFORMATION ABOUT THE PRODUCT OF DETTOL 
","clean_high","thought_time|thought_intro|cleaning_ability|smell|ad_appearance|color|stores|ways_to_use|effectiveness|Dettol|package_apperance|other_products|other_versions|cost|anti_bacterial|active_ingred",406,405,1,1,0,1,0,1366,768,0
"2020-07-07 08:51:14","2020-07-07 08:56:38","0","100","324","1","2020-07-07 08:56:39","R_1BR8Qwhw4mnUMAG","","","","","anonymous","EN","Chrome","80.0.3987.158","CrOS aarch64 12739.105.0","1366x768","1","0","0","7.778","0","1.251","1.251","14.81","1","6.669","16.145","17.715","6","5","6","6","5","I wonder what chemicals/ingredients are in the product.","1.039","55.147","56.517","24","9","8","8","7","6","6","7","6","7","7","2","8","1","4","1.01","1.01","9.992","1","6.162","32.477","34.156","11","3","3","1","6","3","8","6","3.696","35.333","37.152","6","4","4","4","4","2.49","5","6","3","2","7","6","1","1","4","2","7","32","2","2","1","1","Not sure","clean_high","thought_time|thought_intro|ways_to_use|other_products|other_versions|stores|smell|cleaning_ability|color|cost|ad_appearance|Dettol|effectiveness|active_ingred|package_apperance|anti_bacterial",407,406,1,1,0,1,0,1366,768,0
"2020-07-07 08:51:15","2020-07-07 08:54:44","0","100","209","1","2020-07-07 08:54:44","R_2urElgWeKWYK3FV","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1280x720","1","3.236","3.236","5.271","1","5.836","12.439","13.182","4","0","0","10.483","0","2","2","2","3","I thought about the name of the product and how it reminded me of Deet.","4.965","4.965","40.193","1","1","1","3","4","1","1","1","1","3","8","1","6","1","1","2.318","2.318","2.67","1","13.039","13.039","40.951","1","1","1","1","6","1","1","6","13.537","13.537","15.683","1","1","3","3","1","1","3","2","1","1","8","1","1","1","1","2","2","26","1","2","1","1","I don't know.","clean_low","thought_time|thought_intro|ways_to_use|other_products|anti_bacterial|ad_appearance|effectiveness|package_apperance|Dettol|active_ingred|cleaning_ability|cost|other_versions|color|stores|smell",408,407,1,1,0,1,0,1280,720,0
"2020-07-07 08:51:16","2020-07-07 08:55:49","0","100","273","1","2020-07-07 08:55:49","R_0D0lGd5BXdrJo8V","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1920x1080","1","0","0","19.003","0","8.46","8.46","11.244","1","4.096","11.972","12.657","6","7","7","7","7","I kept wondering what makes it smarter.","6.871","41.298","41.907","18","7","3","6","7","1","2","2","4","2","9","1","5","1","1","0","0","2.609","0","8.827","35.834","36.421","10","4","2","4","7","6","6","5","2.634","17.649","19.134","7","3","4","5","5","2.75","8","8","5","1","9","7","1","1","1","2","4","39","1","1","1","1","I couldn't possibly guess.","clean_low","thought_time|thought_intro|package_apperance|smell|other_products|ways_to_use|active_ingred|stores|Dettol|cost|effectiveness|color|cleaning_ability|other_versions|ad_appearance|anti_bacterial",409,408,1,1,0,1,0,1920,1080,0
"2020-07-07 08:51:16","2020-07-07 09:02:35","0","100","678","1","2020-07-07 09:02:35","R_1qZY73VGJEacyhy","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1366x768","1","0","0","26.487","0","0","0","40.248","0","7.875","23.206","24.457","6","8","9","9","9","The brand - Dettol. I had an expectation of its effectiveness being a long-term consumer of their products.","7.292","76.544","77.261","20","9","7","9","9","5","9","1","1","3","4","9","9","9","9","0","0","7.155","0","8.641","52.497","53.5","7","9","9","9","9","9","6","9","2.911","63.771","67.406","8","9","9","6","6","8.01","7","7","9","8","9","9","9","2","1","2","9","33","2","2","1","1","Evaluation of products","clean_low","thought_time|thought_intro|ways_to_use|cost|Dettol|effectiveness|cleaning_ability|package_apperance|active_ingred|smell|color|other_versions|other_products|stores|ad_appearance|anti_bacterial",410,409,1,1,0,1,0,1366,768,0
"2020-07-07 08:51:17","2020-07-07 08:56:16","0","100","299","1","2020-07-07 08:56:16","R_2OJspyLsgAkcU3b","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 6.3","1366x768","1","19.485","19.485","20.365","1","38.101","44.31","47.448","2","1.578","5.139","5.834","4","7","5","8","6","Clean and safety","1.997","24.121","24.776","15","8","8","9","7","5","9","7","6","8","9","6","6","8","7","0","0","2.788","0","1.846","10.106","10.947","7","8","7","9","6","8","7","9","1.438","20.949","21.886","6","8","6","9","7","5.98","7","9","6","8","8","6","7","2","7","2","6","28","1","2","1","1","I don't know","clean_low","thought_time|thought_intro|other_products|ways_to_use|cost|active_ingred|color|package_apperance|smell|ad_appearance|Dettol|other_versions|effectiveness|anti_bacterial|stores|cleaning_ability",411,410,1,1,0,1,0,1366,768,0
"2020-07-07 08:51:17","2020-07-07 08:59:32","0","100","494","1","2020-07-07 08:59:33","R_3noLOO72HR8j73n","","","","","anonymous","EN","Chrome","86.0.4194.0","Windows NT 10.0","1366x768","1","0","0","4.013","0","0","0","15.604","0","2.4","11.062","14.648","5","7","7","6","8"," dettol ad","2.225","55.699","58.855","29","8","7","6","8","8","8","7","5","6","6","6","7","7","7","0","0","8.159","0","2.636","25.687","28.085","11","7","8","7","8","7","8","5","2.699","21.942","24.438","9","7","8","7","6","10.18","7","8","6","7","7","8","7","2","7","2","7","40","1","2","1","1","it is good for me","clean_low","thought_time|thought_intro|other_products|effectiveness|color|Dettol|package_apperance|smell|other_versions|anti_bacterial|cost|ways_to_use|ad_appearance|cleaning_ability|active_ingred|stores",412,411,1,1,0,1,0,1366,768,0
"2020-07-07 08:51:18","2020-07-07 08:55:18","0","100","240","1","2020-07-07 08:55:19","R_w6G8Ory7iJq8a2d","","","","","anonymous","EN","Chrome","79.0.3945.79","Windows NT 10.0","1366x768","1","0","0","11.1","0","0","0","26.185","0","2.579","7.243","8.062","6","7","7","7","7","How effective Detol would be at killing viruses, since it only said anti-bacterial","4.822","29.472","30.052","19","8","7","8","8","3","6","2","3","5","3","2","2","2","7","0","0","9.88","0","7.19","29.528","30.172","11","3","3","6","5","5","8","8","3.085","17.057","17.37","9","6","6","5","6","4.99","8","8","6","3","8","8","1","1","5","2","7","30","1","2","1","1","Determine how successful advertisements are","clean_high","thought_time|thought_intro|stores|smell|Dettol|anti_bacterial|other_products|color|package_apperance|cost|active_ingred|ways_to_use|other_versions|ad_appearance|cleaning_ability|effectiveness",413,412,1,1,0,1,0,1366,768,0
"2020-07-07 08:51:19","2020-07-07 09:18:35","0","100","1635","1","2020-07-07 09:18:35","R_6i1sXDzCxQnk4bD","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 6.3","1280x720","1","0","0","5.25","0","0","0","49.814","0","3.938","10.726","13.723","5","9","9","9","9","safety","1322.156","1348.138","1349.545","15","8","8","8","8","9","8","9","9","9","9","8","9","9","8","0","0","8.573","0","1.763","15.819","17.295","8","9","8","9","9","8","8","9","2.39","14.574","16.483","8","9","8","9","9","14.2","9","8","9","8","9","8","9","1","8","2","9","29","1","2","1","1","study about consumer or opinion","clean_high","thought_time|thought_intro|cost|cleaning_ability|stores|effectiveness|ad_appearance|Dettol|other_products|other_versions|ways_to_use|color|smell|anti_bacterial|active_ingred|package_apperance",414,413,1,1,0,1,0,1280,720,0
"2020-07-07 08:51:23","2020-07-07 08:58:54","0","100","451","1","2020-07-07 08:58:54","R_27NnbDFxoJNLJSw","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 6.3","1366x768","1","0","0","15.558","0","0","0","12.471","0","4.153","16.323","21.95","5","9","9","9","9","branded","2.298","72.98","73.937","26","7","7","9","8","8","7","7","9","9","8","7","7","7","7","2.214","4.88","6.27","2","2.869","26.375","39.039","10","8","7","7","7","7","7","7","4.148","38.764","41.372","13","8","9","8","8","8.01","8","7","7","6","7","6","8","2","4","2","7","27","1","2","1","1","Product analysis and feedback","clean_high","thought_time|thought_intro|package_apperance|smell|ways_to_use|ad_appearance|cost|anti_bacterial|effectiveness|Dettol|other_products|color|stores|cleaning_ability|active_ingred|other_versions",415,414,1,1,0,1,0,1366,768,0
"2020-07-07 08:51:23","2020-07-07 09:00:54","0","100","571","1","2020-07-07 09:00:55","R_3fk6NX2zWiWZKbY","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 6.1","1920x1080","1","0","0","33.31","0","0","0","34.853","0","5.853","17.716","19.17","5","7","9","7","5","I liked the simple packaging, particularly the fact that the spray bottle is clear. ","18.562","132.274","133.888","27","5","2","7","7","1","9","9","1","9","9","5","8","7","9","0","0","8.117","0","12.532","83.716","84.795","17","8","9","2","9","1","9","6","7.241","37.153","38.762","9","5","7","4","1","3","3","1","1","1","9","2","1","1","4","2","9","27","1","2","1","1","to get my opinions about a rough draft ad","clean_high","thought_time|thought_intro|stores|cost|other_versions|active_ingred|ways_to_use|ad_appearance|cleaning_ability|Dettol|other_products|smell|effectiveness|package_apperance|color|anti_bacterial",416,415,0,1,0,1,0,1920,1080,0
"2020-07-07 08:51:23","2020-07-07 09:01:35","0","100","611","1","2020-07-07 09:01:35","R_u3TfMAhcVbpcsVz","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1366x768","1","12.203","20.652","23.749","3","7.914","7.914","15.611","1","12.225","43.633","49.75","8","7","8","8","5","While I was viewing the ad I was thinking about cleaning my home the most. While viewing the ad I was thinking about the product Dettol and how effective the product would be when used for cleaning. ","8.739","73.163","73.993","17","7","3","4","8","6","7","2","1","4","3","1","6","1","2","0","0","6.186","0","17.573","119.213","120.341","14","6","3","6","6","4","3","5","2.36","54.364","56.003","10","7","8","8","7","6","6","7","6","2","9","8","1","1","6","2","5","25","1","2","1","1","I think the purpose of this study was to get an understanding of peoples perceptions of a product after viewing a product ad. ","clean_high","thought_time|thought_intro|stores|ways_to_use|smell|other_products|ad_appearance|Dettol|package_apperance|cost|effectiveness|color|cleaning_ability|anti_bacterial|other_versions|active_ingred",417,416,0,1,0,1,0,1366,768,0
"2020-07-07 08:51:25","2020-07-07 08:54:28","0","100","182","1","2020-07-07 08:54:28","R_qCtGbgrF0ZzOwmt","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1920x1080","1","0","0","0.611","0","0","0","21.382","0","2.428","4.134","8.835","3","6","6","6","5","how plain the overall ad looked","0","0","20.014","0","4","6","7","5","4","4","4","7","9","9","4","9","4","9","0","0","0.773","0","0","0","10.752","0","6","7","7","6","6","7","6","11.43","11.43","12.191","1","7","6","6","6","4.04","6","5","4","2","8","8","6","1","1","2","6","32","1","2","1","1","judging ads and cleaners effectiveness","clean_low","thought_time|thought_intro|anti_bacterial|package_apperance|Dettol|ad_appearance|other_products|cost|active_ingred|ways_to_use|smell|stores|effectiveness|color|cleaning_ability|other_versions",418,377,1,1,0,2,1,1920,1080,0
"2020-07-07 08:51:26","2020-07-07 08:58:03","0","100","397","1","2020-07-07 08:58:04","R_2wiO64r7ZEXNnXR","","","","","anonymous","EN","Chrome","83.0.4103.97","Windows NT 10.0","1366x768","1","0","0","56.17","0","0","0","11.711","0","7.923","15.252","15.949","5","5","6","6","6","cleaning the bathroom","7.549","40.501","41.446","17","7","4","3","6","2","7","1","3","2","4","2","2","1","7","0","0","28.923","0","6.852","25.648","26.561","13","3","3","3","4","7","7","5","18.674","27.289","28.617","5","2","3","3","3","0.91","6","5","5","4","7","5","2","1","5","2","4","39","1","2","1","1","advertisement","clean_high","thought_time|thought_intro|active_ingred|ways_to_use|effectiveness|Dettol|smell|other_products|color|other_versions|ad_appearance|cleaning_ability|package_apperance|anti_bacterial|cost|stores",419,417,1,1,0,1,0,1366,768,0
"2020-07-07 08:51:27","2020-07-07 09:02:19","0","100","651","1","2020-07-07 09:02:19","R_2zRMnFEFMVNypUl","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 6.3","1366x768","1","0","0","2.765","0","0","0","12.106","0","12.449","43.974","45.437","7","9","8","6","5","cleaning purpose","9.587","104.467","106.157","17","5","5","9","9","7","6","8","6","9","2","5","8","6","4","0","0","5.8","0","9.261","61.28","66.528","11","7","8","6","6","5","8","7","5.815","52.965","54.789","12","7","9","7","8","9.93","8","7","9","6","7","8","9","2","3","2","6","30","2","2","2","2","Getting more information about cleaning product.","clean_high","thought_time|thought_intro|ways_to_use|Dettol|active_ingred|ad_appearance|other_versions|anti_bacterial|smell|stores|package_apperance|color|effectiveness|cost|cleaning_ability|other_products",420,418,1,1,0,1,0,1366,768,0
"2020-07-07 08:51:27","2020-07-07 09:01:22","0","99","595","0","2020-07-07 12:50:53","R_272lvgf0FqM4hgH","","","","","anonymous","EN","Edge","18.18362","Windows NT 10.0","1138x853","1","0","0","2.271","0","9.497","18.32","20.937","2","13.142","26.054","27.487","5","7","9","9","9","glass cleaner","6.134","77.724","79.426","23","9","9","5","5","9","7","9","7","5","9","9","5","9","5","5.084","5.084","7.492","1","4.833","26.97","28.515","9","9","5","5","7","4","9","5","3.428","23.198","25.272","7","9","5","7","9","4.23","9","6","9","1","9","5","5","1","5","2","9","25","2","2","1","2","to ask if I favor dettoll","clean_high","thought_time|thought_intro|active_ingred|ways_to_use|stores|cleaning_ability|other_products|ad_appearance|Dettol|effectiveness|other_versions|package_apperance|color|anti_bacterial|smell|cost",421,419,1,1,0,1,0,1138,853,0
